len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
2750.0;34.0;60.653443333333335;59.72013416666667;445.7;77.38153850956971;-0.7889564646623763;100.0;;88.4;9.385457481194434;;0.0093994140625;0.9912109375;0.2164306640625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route2'];659;;;7.2;6.9;7.1;6.7;3.158833698801862;5.52358506355036;0.6645937548167578;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.158833698801862;up;4;0.01;85.73318709163269;1
2760.0;35.0;60.65349766666667;59.720275666666666;445.9;82.38113822407576;-2.9035159251725453;101.0;;88.4;9.807172557295926;;0.0523681640625;1.03125;0.1265869140625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route2'];659;;;7.4;7.3;7.2;6.1;3.209573147816461;6.097604950906973;0.6618007786835811;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.209573147816461;up;4;0.01;84.88434365508188;1
2770.0;36.0;60.653552833333336;59.72042016666666;446.2;78.84605922122034;-4.932773878303034;101.0;;88.4;9.993252352693963;;0.09423828125;1.080078125;0.14501953125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route2'];659;;;8.3;7.3;7.8;5.8;3.239657145702263;6.389330725938786;0.654787713922551;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.239657145702263;up;4;0.01;84.88434365508188;1
2780.0;36.0;60.65360783333333;59.72056633333333;446.5;85.42561996215662;-4.365890682979886;101.0;;88.4;10.05381979982346;;0.0850830078125;1.1141357421875;-0.0020751953125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;8.2;7.7;7.8;6.8;3.1372925272249845;5.476231474885985;0.6900717172133521;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.1372925272249845;up;4;0.01;84.88434365508188;1
2791.0;37.0;60.653667166666665;59.720713;447.3;83.60273816584515;-3.803770266521571;103.0;;88.4;10.375675652059869;;0.072265625;1.0833740234375;0.088623046875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;8.1;7.7;7.6;7.4;2.7605051249600505;4.056240626315545;0.6717307675341901;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.7605051249600505;up;4;0.01;83.23610397245892;1
2801.0;37.0;60.65372366666666;59.720858;447.4;82.43339112988181;-2.4422260562154343;104.0;;88.2;10.106452394813605;;0.0457763671875;1.0731201171875;0.1114501953125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;8.1;7.7;6.1;8.5;2.9608209455042043;2.9276648877954696;0.7373568198728415;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.9608209455042043;up;4;0.01;82.43575681887758;1
2811.0;37.0;60.6537845;59.72099466666667;447.7;79.67548900129083;-0.9563676142835276;104.0;;88.0;10.072466370512526;;0.025390625;0.925537109375;0.0069580078125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;7.6;9.3;6.4;8.5;2.794581658503815;0.9271922943636665;0.8017159329626042;7.0;10.15;7.1;7.1;point_30%;7.0;7.1;11;0;0;0;-;0.0;0;0;up;0.0;0.0;2.794581658503815;up;4;0.01;82.43575681887758;1
2821.0;37.0;60.653851;59.721126;447.9;86.5838552225361;-3.258773587035192;104.5;;88.0;10.302516347431034;;0.060791015625;1.064697265625;-0.0164794921875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.9;9.3;6.8;7.3;2.7385400376795483;0.07803024305426642;0.8099535048389523;7.0;10.15;7.1;7.1;point_30%;7.0;7.1;11;0;0;0;-;0.0;0;0;up;0.0;0.0;2.7385400376795483;up;4;0.01;82.04132736041404;1
2831.0;37.0;60.65391783333333;59.72125583333333;448.1;85.63942066726494;-3.749114956122004;105.0;;88.0;10.27260346644153;;0.066650390625;1.0301513671875;-0.01953125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;7.7;8.6;7.3;6.9;2.8163658325784513;-0.4957509088896005;0.8252330677481576;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.8163658325784513;up;4;0.01;81.65065437298351;1
2842.0;37.0;60.653986833333335;59.721385833333336;447.7;83.91583189232739;-1.0080648767861142;104.0;;88.0;10.454770834031615;;0.019287109375;1.031494140625;0.1021728515625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;7.7;8.6;7.3;7.8;2.407885489638928;-0.007868528084348118;0.8581429814769197;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.407885489638928;up;4;0.01;82.43575681887758;1
2852.0;37.0;60.65405583333333;59.7215075;447.6;72.62246117653845;-6.212357873990843;107.0;;88.0;10.151837008817692;;0.11328125;1.0145263671875;-0.27001953125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;7.1;9.1;6.1;8.6;2.446973424779859;-0.22489058677506066;0.9137629575987212;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.446973424779859;up;4;0.01;80.12447391741372;1
2863.0;37.0;60.65413133333333;59.72162633333333;448.3;83.89359747397911;0.9984389080894668;109.0;;88.0;10.6146610161294;;-0.025146484375;1.1339111328125;0.0921630859375;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;9.1;9.1;8.6;6.1;2.0073257015158465;-1.175985819802118;0.9199929213579305;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.0073257015158465;up;4;0.01;78.65430008406669;1
2873.0;37.0;60.654204166666666;59.7217395;448.3;76.62826494299034;-4.386828802119345;105.0;;88.0;10.19097457898965;;0.0823974609375;1.002685546875;-0.1044921875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;9.1;7.8;6.4;8.1;2.2720026495562418;-0.8578862091160592;0.9673744484508479;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;1;0;up;0.0;0.0;2.2720026495562418;up;4;0.01;81.65065437298351;1
2883.0;37.0;60.654278833333336;59.7218445;448.2;85.75558292235903;1.1568754204632477;104.0;;88.0;10.094746504497625;;-0.0181884765625;1.013671875;0.0484619140625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;7.6;8.8;6.2;8.1;2.1604826394553807;-1.2772667483787559;1.0152992722012795;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;1;0;up;0.0;0.0;2.1604826394553807;up;4;0.01;82.43575681887758;1
2893.0;37.0;60.654357;59.7219435;448.4;83.48247193691546;-3.931207335711535;103.0;;87.6;10.241562500973593;;0.06982421875;1.0133056640625;0.020263671875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;7.2;8.8;6.4;7.1;2.6271186604794634;-0.3785684212213475;1.055783660127681;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;1;0;up;0.0;0.0;2.6271186604794634;up;4;5.157586929163283;87.96769446764229;1
2903.0;36.0;60.6544345;59.722033;447.6;80.59524377538384;-2.644469870184987;104.0;;87.6;9.913298792086323;;0.0506591796875;1.0841064453125;0.171875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;7.2;8.7;6.4;7.7;3.980595175166685;0.25584872581423657;1.0831278314141384;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;1;0;up;0.0;0.0;3.980595175166685;up;4;0.01;87.12185125160727;1
2913.0;37.0;60.6545135;59.7221185;446.4;84.14321661131133;-5.166623403231283;103.0;;87.6;9.954851381672905;;0.102783203125;1.1368408203125;-0.0374755859375;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;8.5;8.7;6.9;7.7;4.38671106843107;1.0583397048179108;1.0671289854593953;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.38671106843107;up;4;0.01;87.96769446764229;1
2923.0;38.0;60.6545925;59.72220733333333;445.3;83.06903980162457;-2.2812613601372247;102.0;;87.6;10.04134131516242;;0.042236328125;1.0352783203125;-0.0538330078125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;8.5;7.3;7.7;6.4;4.457918477197075;1.1137264291759166;1.0384166188213617;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.457918477197075;up;4;0.01;88.83012284477604;1
2933.0;38.0;60.654671666666665;59.7223025;444.4;78.69998912502092;-4.045343451671742;105.0;;87.6;10.228562638333912;;0.0804443359375;1.03955078125;0.156005859375;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;8.3;7.8;7.7;7.4;4.118920191808581;1.1798635022141988;1.0677839974102066;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.118920191808581;up;4;0.01;86.2921193349253;1
2944.0;38.0;60.6547545;59.7223955;444.0;82.31596804078623;-4.062229973112674;108.0;;87.6;10.524782806060225;;0.0703125;0.986572265625;-0.083984375;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;8.0;7.8;7.3;7.4;3.6699956727868557;1.6664051741666923;1.0986691152309023;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.6699956727868557;up;4;0.01;83.89511602006627;1
2955.0;39.0;60.654841833333336;59.7224865;444.1;84.55614668357484;-3.812713277789257;105.0;;87.6;10.916279742947701;;0.0750732421875;1.0191650390625;-0.072265625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route2'];659;;;7.4;8.3;6.2;7.1;3.2191177008218212;1.8925271086190432;1.0964825556937174;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.2191177008218212;up;4;0.01;86.2921193349253;1
2966.0;39.0;60.654929333333335;59.722578166666665;443.8;78.96942926082912;-9.352625151693784;105.0;;87.6;10.949364123813183;;0.169189453125;1.0245361328125;-0.10498046875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route2'];659;;;8.1;8.3;8.3;6.8;2.7214230674602784;2.417215431606226;1.0475513992777885;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.7214230674602784;up;4;0.01;86.2921193349253;1
2977.0;41.0;60.655016833333335;59.72268116666667;443.4;80.75110098810592;-2.171861080274976;107.0;;87.6;11.245208050740288;;0.0355224609375;0.986572265625;0.15380859375;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route2'];659;;;9.7;8.1;9.1;6.8;2.2703117889398516;1.5420116962374273;0.9909571740612526;10.15;7.0;7.1;7.1;point_30%;7.0;7.1;12;0;0;0;-;0.0;0;0;up;0.0;0.0;2.2703117889398516;up;4;0.01;84.67918252492669;1
2989.0;42.0;60.6551065;59.722801;443.6;78.50520898404503;-2.9901652588783447;107.0;;87.6;11.932117934544207;;0.0511474609375;0.908935546875;0.177734375;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;9.8;6.3;9.5;4.7;1.6979799737090062;-0.19738053947707584;0.8408063820856014;10.15;7.0;10.295;7.1;point_30%;7.0;7.1;12;0;0;0;-;0.0;0;0;up;0.0;0.0;1.6979799737090062;up;4;0.01;84.67918252492669;1
3000.0;42.0;60.65518316666667;59.722941;443.0;83.70483254710605;3.0632690274310543;105.0;;87.6;11.453117706137125;;-0.064453125;1.1904296875;0.0947265625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;9.7;7.1;9.5;4.7;1.0334436398688658;0.7026550406859393;0.829124791868375;10.15;7.0;10.295;7.1;point_30%;7.0;7.1;12;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;up;5;0.01;86.2921193349253;1
3012.0;43.0;60.65526233333333;59.723089;442.9;75.22719687430823;-4.300690406738879;100.0;;87.2;11.952350579029398;;0.096435546875;1.2352294921875;0.0093994140625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;7.7;7.8;8.6;6.9;0.8749396516761127;-0.44651370591645523;0.8324996145320649;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;5;0.01;90.60672530167156;1
3025.0;43.0;60.65534383333333;59.72324033333334;442.7;70.3287687230425;7.430515013913576;103.0;;87.2;12.266773175928698;;-0.1129150390625;0.880615234375;-0.2333984375;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;8.3;7.8;8.8;8.0;0.2805106308564799;-0.4207907033767101;0.796477780468831;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;5;0.01;87.96769446764229;1
3037.0;45.0;60.655424;59.72340033333333;442.5;80.84188714527572;8.63057647727339;112.0;;87.2;12.483288648462164;;-0.1534423828125;1.0101318359375;0.0509033203125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route2'];659;;;9.0;7.7;8.8;8.0;0.4042334169474009;-0.020240288009030032;0.7834783129708449;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;5;0.01;80.89886187649246;1
3050.0;45.0;60.65550316666667;59.7235625;442.0;71.92938637259151;-6.555636780132189;110.0;;87.2;12.487394813652902;;0.12255859375;1.0150146484375;-0.014892578125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route2'];659;;;9.0;8.7;7.6;7.1;-0.11809955615334868;0.1761197497369527;0.8069768649432335;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;5;0.01;82.36975027424688;1
3062.0;45.0;60.6555835;59.7237195;441.3;78.7415378522762;-3.152699967248856;104.0;;87.2;12.382767355727841;;0.0516357421875;0.9171142578125;0.1629638671875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route2'];659;;;7.4;9.0;5.2;7.2;-0.2899310159049566;-0.8466508493155789;0.8536929122622808;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;5;0.01;87.12185125160727;1
3075.0;45.0;60.65566883333334;59.723871333333335;440.8;81.92287445518764;-4.167531549634084;102.0;;87.2;12.603523451919639;;0.07861328125;1.07861328125;-0.1275634765625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;6.7;8.7;5.3;8.1;1.1242087175327091;-0.782845538341736;0.9196506131507044;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;5;0.01;88.83012284477604;1
3087.0;46.0;60.65576133333333;59.72401516666667;440.6;80.12420595410842;-2.798533564482322;105.0;;87.2;12.946148504964043;;0.052978515625;1.04296875;-0.1729736328125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;7.3;8.7;5.8;8.7;1.9981631352010485;0.3408691785580051;0.9578789388082066;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;1.9981631352010485;flat;6;0.01;86.2921193349253;1
3100.0;46.0;60.65585633333333;59.7241515;440.3;83.60131907577714;-2.572341161463568;106.0;;87.2;12.928953775330202;;0.044921875;1.0020751953125;0.0263671875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;7.3;9.0;5.8;8.0;2.855831495721812;-0.10245369544018941;1.0377759529599349;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.855831495721812;up;6;0.01;85.478042737426;1
3114.0;46.0;60.6559585;59.7242745;441.3;85.90792329365998;-0.643780340466503;101.0;;87.2;13.205217641601195;;0.0135498046875;1.056640625;0.0216064453125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;7.4;9.0;8.1;6.9;2.7680642077905504;1.6815529240367864;1.03251137406766;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.7680642077905504;up;6;0.01;89.709629011556;1
3127.0;47.0;60.6560615;59.7244;441.5;72.6993671834704;-1.1750777875542542;106.0;;87.2;13.354591941817054;;0.006591796875;1.013427734375;0.2796630859375;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route2'];659;;;10.0;7.6;8.1;6.9;2.81378467149909;2.4797970538878937;0.9427714924672173;10.15;7.0;7.1;7.1;point_30%;7.0;7.1;13;0;0;0;-;0.0;0;0;up;0.0;0.0;2.81378467149909;up;6;0.01;85.478042737426;1
3140.0;48.0;60.656157;59.7245415;442.0;76.26409254341408;-4.254216118167802;105.0;;87.2;13.138082626835816;;0.079345703125;1.04931640625;0.03955078125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route2'];659;;;10.0;7.7;8.1;7.1;2.500427087950934;4.335505826634532;0.92674170619453;10.15;7.0;7.1;7.1;point_30%;7.0;7.1;13;0;0;0;-;0.0;0;0;up;48.0;0.0;2.500427087950934;up;6;4.57557511496277;91.80579365227034;1
3153.0;45.0;60.6562475;59.724680166666666;443.3;74.84215004213783;0.8865366839970665;99.0;;87.2;12.598472588286405;;-0.0235595703125;0.860595703125;-0.03466796875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;7.4;9.7;5.4;7.1;1.8372102367608345;6.00956051168315;0.8958257521204868;7.0;10.15;7.1;7.1;point_30%;7.0;7.1;13;0;0;0;-;0.0;0;0;up;0.0;0.0;1.8372102367608345;up;6;0.01;97.36978114634732;1
3165.0;43.0;60.65633066666667;59.724816;443.9;72.51511595446873;-2.9774852887966503;102.0;;87.2;11.858505096682729;;0.06103515625;1.0877685546875;0.3013916015625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;7.4;8.1;8.1;7.3;1.050651589100001;7.003785599451175;0.8628688582202861;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;up;7;0.01;94.5059640538077;1
3175.0;40.0;60.656405;59.72494583333334;444.2;84.45696030950752;-4.197352091461546;109.0;;87.2;10.892160085749946;;0.0777587890625;1.0831298828125;0.0655517578125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;7.4;8.1;8.6;7.3;1.2539878389383017;7.38269072182938;0.8658545668791869;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;7;0.01;88.43677370172831;1
